,sarcasm_label,sentiment_label,emotion_label,id,duration,spectral_centroid,spectral_bandwidth,pitch,energy,loudness,AUDIO_1,AUDIO_2,AUDIO_3,AUDIO_4,AUDIO_5,AUDIO_6,AUDIO_7,AUDIO_8,Unnamed: 0,sentence_level_similarity_emotion,sentence_level_similarity_word,exclamation,TEXT_1,TEXT_2,TEXT_3,TEXT_4,TEXT_5,TEXT_6,TEXT_7,TEXT_8,TEXT_9,TEXT_10,TEXT_11,TEXT_12,TEXT_13,TEXT_14,TEXT_15,TEXT_16,TEXT_17,TEXT_18,TEXT_19,TEXT_20,TEXT_21,TEXT_22,TEXT_23,TEXT_24,TEXT_25,TEXT_26,TEXT_27,TEXT_28,TEXT_29,TEXT_30,TEXT_31,TEXT_32,TEXT_33,TEXT_34,TEXT_35,TEXT_36,TEXT_37,TEXT_38,TEXT_39,TEXT_40,TEXT_41,TEXT_42,TEXT_43,TEXT_44,TEXT_45,TEXT_46,TEXT_47,TEXT_48,TEXT_49,TEXT_50
325,1,0,sarcasm,326,3.6906666666666665,5056.49410072786,3775.320739005992,1702.06591796875,0.000113300548468,0.006492359,-2.033001482511519,0.3597273832117205,0.9053241611296462,-0.9896586494372126,0.14498515511924265,-0.09044205415951428,-0.37936272183075664,0.49349823810027676,325,0.0,0.0,0,-4.078449317700291,-0.1289338079249782,-7.602361171381963,0.9546126996769168,-3.3995134395826714,-2.148459485416666,1.8343076620578973,-0.29350918607815923,-0.928374696206362,-0.19771708211485695,1.1600559564291926,-0.4141577111821464,1.153419101146339,0.847789213178878,0.2155603868157121,0.4300878930005889,1.603839876533611,0.39355625358264024,0.43213598314463064,-0.5275755039387948,1.1957196204087421,-1.6934428130686139,-0.9965810552113117,-1.0254832629448256,-0.3145304367609474,-1.2209851227492183,-1.6094509780267496,1.913857204400607,-1.1306635513667591,-2.362524691419015,1.0638983430574243,-2.0854349251582716,0.7303815408650418,0.7351469308795233,0.7210285393660083,0.8035866237302698,-0.10309780882763026,-0.3024002400186908,-1.2107502372939474,2.2159152202151216,-1.470965729319765,-0.2739102196045403,1.4486216487672565,0.5657339579600376,-0.45598377422787156,0.2951693725431982,-0.926984096244155,-0.591383180079722,0.8039493987652093,0.5778296427630294
329,1,0,sarcasm,330,8.2,4290.826097504412,3138.8579008962915,1729.026123046875,0.0002649229505501,0.010731409,-0.6739703754862997,-1.3481422194724288,0.7186590234062654,0.7551751126072627,-0.9464700890870839,-0.57482491975649,-1.0099096043707823,-0.9966926789453532,329,0.494496825407442,0.8834078614983953,0,-0.9743077889675312,-1.0275373017532692,0.21146827237135074,-2.6661426834796598,-0.0461084565647536,0.01623693113449587,-0.32445383295884145,0.7932797842835315,-0.7126627793754254,-0.7428435167295288,-0.493828446386158,-0.7534705633733542,-1.490658246173629,-2.0897051128244324,0.7492787681717695,-1.0378550592939852,1.3605182884313496,-1.8203538093228557,-1.3015878045016338,-1.1084588816042664,-0.616150821005026,1.6566142177585133,-0.9716234992021366,-0.601796417420178,-1.238578551715529,-1.0388875683893692,2.2259283028931742,2.3022385602657995,-1.852039998300009,-2.104719859590964,0.12180025454852475,-3.207453579696252,-0.566319815373596,0.38387530904429057,2.449599403087518,-0.5682082056134303,-0.4109020409398402,1.1911543145827705,0.8019347747988207,-0.9948529868191798,0.17596468502813487,-0.8026453850638692,1.4542036531172817,-0.46131845058329785,0.7002676705271517,-0.9647413011009662,1.2597632749519794,0.7034374929478353,0.46182710025625884,0.8583900172715025
330,1,0,sarcasm,331,4.0,3464.8734554695025,2910.6171291044043,1681.502197265625,0.0011564181234831,0.023079593,2.55258721078416,1.2045030043961065,-0.6786427350772092,0.25770359728025616,-0.16981466581371749,0.7159568125610652,0.8725412794727769,-1.0865069037596131,330,-0.928488040904948,0.9259930824988872,0,-2.735536581626457,-4.013067524480583,1.0575139359199612,-3.0611074977246124,0.5497784949892597,1.7042652713000503,-0.9577705578831233,-0.054235040399440104,-2.1785104464852636,2.0812574026253925,0.926904863460658,-2.3203533123727222,0.7442242641342877,0.8263541426288574,-1.0250320161540476,0.6897863158619634,3.542765059449465,-3.9218600975216193,2.382633884475866,-1.2389673743792267,0.9107920748020908,4.359265103858085,-3.6633195314844054,1.0066474053580834,-0.37503069263544453,-3.152394339296865,-0.1583090070561709,0.1881490381803026,-4.2104158035869,0.5780770731042839,-0.8908366343504436,-0.5514676992975509,3.429492571910475,1.6270757466651258,-1.6634248471971556,1.038794675953897,1.8871247984808075,-1.4728567440459388,-4.202811938669884,-1.0293658509901509,-0.04171083099437112,-0.6899718980965971,2.350663892579918,-0.07167377482937232,-1.813089401113061,-1.7675445426350938,0.27510614174147807,-0.4659628633859017,3.1734319007592635,0.016729677356431348
332,1,0,sarcasm,333,3.562666666666667,3520.6673821886448,2715.035239617748,1819.015625,0.0016717596682245,0.028597346,-0.5604563423770407,-0.7040543264208908,-0.4073376932756004,2.204742282261397,-0.33788726518183737,1.4547753542283748,-0.2956464387022577,0.943742504356686,332,0.9811772129062648,0.8553585159013026,0,5.889783198817649,5.37616571290452,4.313530826761813,1.112119317538049,5.133163615493551,-0.8351541470025339,1.9074494477294113,3.2574096628119555,-0.47013708112755787,2.1356866160798256,-2.691725158410219,0.535659618964165,-0.589534470674667,-1.973046028412854,2.8449154256617692,-1.1420575119057825,-0.885843615484363,-0.15394195997764637,-2.6028352324125157,-2.945353530226555,1.1966235821037685,0.3257198016542409,0.401141788118599,0.0018911289534685044,1.0276425385452526,0.7408635308575471,-0.03507939426509546,1.649130881511601,-1.548229422515253,0.427807209850261,-0.668381231550775,4.129054634556611,-0.2249611303709857,1.110929212992609,2.579411880892666,1.4296231070244598,3.310659254694661,-2.190431693097737,2.700909098319948,-0.9097828761927186,-2.342232812028599,-2.0861094358622334,1.5617628730211572,0.32740378032568357,2.0511116723141045,-1.1184361772458007,0.5863980297305085,0.5423273284327375,1.5601966723787746,-0.6478613291660928
338,1,0,sarcasm,339,3.2426666666666666,4465.740114345377,2649.5960398614443,2163.0234375,0.0031872372093953,0.04247955,-0.2836857702277347,0.14743702785301976,-0.8122873810615264,-0.47062563809393254,-1.3223893981309383,3.629632303577689,2.380278678998981,-1.8978891916633271,338,0.944619807800586,0.8673929882774228,0,-0.5836005241742324,-0.3062710200161045,0.33639009510506085,-0.44535843060212,-3.454674502724858,-1.3838697220969989,0.7763010682988927,3.2897286081954045,3.3970544123027833,3.601673597596851,-1.483932473418928,4.805110150068842,-0.5973662625568886,-3.1325767326861973,-3.864624005750881,3.402385292796733,-0.0691999131652492,-1.0066244404854572,0.6205438079290424,1.8142170208921677,4.270799250503852,-1.68332665159401,-6.803687844678136,2.8139711675745516,1.0295018834289986,-0.19615135118084276,-2.727003933529536,3.5527783847223495,3.900797230786005,-0.42127272277103545,-3.615934458164175,-0.782218834005201,-5.185226485420847,-2.524181267375236,2.19227701649686,-2.337434820251109,0.3805899715368636,-2.0111469999957046,-1.0877209585479486,-0.014125261206792007,4.2308623701056725,1.8615420925933628,2.9165491095024896,-1.9575119793744895,2.1942761817204826,-1.0673746579845607,1.650596411042211,1.7941350296615886,-0.5977747400345624,1.170664090374318
339,1,0,sarcasm,340,4.928,3875.741109906821,2536.075835531155,1942.4180908203125,0.00043035640474,0.015702745,-2.140600995079995,0.9024354729218538,-2.335740278739194,1.8555100228863348,-1.6520556667036708,2.0858011959195912,-1.0236263956450102,-0.6037685060250508,339,0.002489004190715,0.9406095115448408,0,-1.3230112451898488,-6.900017900506762,-0.22022867026286674,-0.7748218520431184,-0.47149190433325733,2.616263182021517,1.7566183258225303,-0.41382352024485786,-0.510630478258193,-1.7028102692059603,-0.9528892478841278,-1.0421790569775302,-0.42684262924527927,-2.5971990009950074,-1.327621461235458,-0.3135705282226682,1.1444622761819165,0.2014355454140353,-1.312665124697691,-1.8501509616996232,0.21422311598230254,1.5352902507445905,-0.02911486448849976,-2.3901050731572475,0.03713355275187928,-2.1583743828527284,1.9267300801366456,0.6861796615695136,-0.9288997739094522,-0.9814140444435632,-1.0131382142609862,-0.472179112872004,2.604230417464346,-1.390186410984524,1.000552327812418,-0.09585089833126101,0.7791697055373183,0.5969385196203364,-1.1076421684471005,-0.3142953723559685,-0.3072062337355045,0.16011581112573978,-0.15302432503724314,-0.6987161928907346,0.6663105488064988,1.6567916087942414,-0.7788523612728796,0.05844270039835198,-0.5324488590010452,-0.27288988983232115
341,1,0,sarcasm,342,4.19,3390.6297178228124,2481.925962171995,1780.5667724609375,0.0001729255209576,0.010361772,-0.8770831359193797,-1.258370900366924,0.3099392704378657,-0.00034263795669736696,0.24367827058777425,-0.3770127198296408,-0.40636566370867117,-0.5388910687909254,341,0.5647833825748992,0.96761192707195,0,-2.8638279042779233,3.779805893757508,-2.425826639418909,0.2417912973964006,-1.9301190131281518,0.33537140720384295,1.9303860669260664,-2.680143315253668,-0.3143825585881875,0.9733311999517162,-1.5462707958858641,-1.6869555392877298,-0.3394895236478849,2.713892674551116,0.6389465388758574,-4.492788554780503,-0.48693532330023337,3.2783173353917925,0.18378329846070285,-1.0214132479882094,-1.3579359293246518,3.462614175423749,-2.044537226732971,-0.06737917422383122,-0.8433785227834811,-0.8154201624325946,0.18273095499605707,-1.3344954003362743,-0.6273897331770255,0.16199076418616876,-0.20867396062844323,0.7869199974109046,1.3306548001050926,0.08439011661450863,0.5096724062355826,-0.13671364375424278,-0.2535482239626691,2.7503513309752017,-1.0882421290388877,0.6648047719589265,-0.30264946476325066,-1.4761195806113205,-3.071618874868139,-1.521664395697973,0.4960588265915107,-0.9881862452443998,-1.209914337253111,0.18460342885304298,0.37997343193901684,1.8069819287811433
343,1,0,sarcasm,344,8.106666666666667,3804.778470598416,3093.24840923584,1867.3472900390625,0.0005280156276727,0.013423626,-2.529583103086008,-0.5903535283809892,1.2424407269205682,-0.4106666111195792,-1.312740811116596,-1.00795672853508,-0.10704897032945679,-1.2241298276213761,343,0.5351652862125051,0.93940950181025,0,0.4586325689279901,-0.21067150952219849,2.0517051770561867,-0.608781773312528,-1.1409153944461972,0.14337425354442956,-1.9133530464486566,-2.8347844331227705,-0.7342416118844085,-0.3745163818733363,-0.5380185017992978,-0.6343130875951799,-0.13609597395078601,-0.5589564308993824,2.5139362795010385,0.45285355443613096,-2.690589764754324,1.3282012419196496,-1.6100368266234841,-0.27769645317202785,-0.9776035445984226,2.4255514038642816,1.7991636988587252,0.5805941595905538,1.9140410263605911,-0.27893829589772545,0.9210639371013933,-0.6954240669464158,0.43677519320924996,-1.050060110042358,-0.11643053443839047,0.594399880449632,-3.5111061236115995,1.2205066680629308,0.9840243962899053,-0.2922677882904993,0.8024067199123155,-1.3044451739607517,-0.9370399537373438,-0.7065678977295982,-1.1693811981241038,-1.1453393947033779,-2.236979515904829,-1.5026638569724289,-0.8762610867032689,-1.0930085956822717,-0.7782856661326191,1.1015231078855252,0.15633306539995695,-0.5868711209862393
344,1,0,sarcasm,345,7.125333333333334,3598.118448031264,3165.3796648806606,1655.9642333984375,0.000310574708406,0.0116807725,-3.171038864587784,-0.3541207732650439,0.5343647942551503,0.2116035374624518,-0.907340917643294,-0.4902792597134734,0.4421514650534816,-0.3818679197777746,344,0.5231234251687098,0.428464559099644,1,-0.03085859689891539,-5.952417583207016,-1.5239835394230934,0.021834404556740017,1.9646193819486752,0.8211032719979386,-1.0829048037997984,-2.764855644474098,-1.0691801496380142,-0.5990372040278112,2.1124723325107326,1.1923147697870005,-2.23524282941739,-1.7883857070212563,-0.23440348554010587,0.17877747337921093,0.33956569822007765,-1.3479494189631285,0.9957458381349938,0.15904051591643728,0.3447865753953675,-1.5644184718779823,-0.5881112473965088,2.4428225238749315,-1.3176433596237618,-0.2266912786921847,-1.824576973409747,0.8267083861081982,1.347638399979347,-1.7458844109651963,0.004910972155266313,-0.917731951824001,-0.46196686873147563,-2.733054767705908,-0.24274841457031307,-1.5474594445844179,0.4156255544685449,-0.9502149139269468,-1.57399731192462,1.7712963892620268,0.6588905136115734,1.1302843305456949,1.3388840254342782,-1.7507390652016053,1.0065386516212307,0.8918519325025552,-1.905577971578488,-0.206676067263776,-1.0330324166907847,0.16440647255606355
350,1,1,sarcasm,351,4.1,2982.223437088437,2209.1385075078965,1925.32763671875,0.0002180348125141,0.011084612,0.8937455050624443,-1.6855533075759235,1.0013393240497002,-3.452207216700989,1.074446371732945,0.9354888208092673,1.9636448289400794,-0.9802904986542043,350,-0.5516235492932371,0.9285017584647371,0,-3.4321704068373826,8.795866507188034,1.6102640334167457,0.8720995549971156,-6.919217279887772,0.7575356587360232,-0.5492888189200265,1.6160404642268364,1.854066890251681,1.8850764701997798,-0.2876421276533445,2.0188699251295112,4.152202597086799,3.0815966839040714,1.4802925328217027,3.368395727666944,-1.724799996037175,0.31992504292184165,-1.5102376325648326,1.257146618686176,1.7572333395412454,3.2060499275297127,2.175285237687257,-0.2683049274226447,0.20839243645355227,1.295956882745637,0.4556383807967219,2.140958536848915,-0.5764906498579405,-0.24892454047753285,1.827200434785619,-5.952553569271633,-0.07605089318407943,1.2849949230733313,-2.4824457853673545,-0.2792868890876302,0.6336628063116452,2.7713023093039855,0.08731569838796555,-1.0073425157077247,0.4466849002016511,-0.5264114168572014,1.7812332985290076,1.5638402193225214,1.331880427694525,1.4309744936312847,-1.164202778237992,-1.4514504568004993,-2.2782386517726327,0.2257159097671444
354,1,0,sarcasm,355,10.794666666666666,2988.374579162625,2491.354597610035,1612.761962890625,0.0005886019925354,0.01645387,-1.8723471331177306,-0.9790202496646883,0.5289758415774091,1.5105841548858354,-0.30087032510691303,0.06529921339477249,-0.31798849226679127,0.9737078530751113,354,-0.0423298535983794,0.9264229306240276,1,-1.093292771981217,2.4161310061969865,2.3067460199972403,-0.8882664255103134,-1.9396472392905635,0.8814633195383473,2.1074061720639397,2.6857905202790766,0.9772255105934141,0.42044286711608525,-0.790968231742813,0.16135633186501724,0.28867044222175187,0.44289661886127263,1.8170912260953145,1.0297950240682427,-0.6906357862905763,-1.6056230541913452,-0.06834393201154626,0.1381222079118793,0.7603902919636398,-0.6360691610212734,-2.048264977203952,-0.09483804653114025,-0.4747790848267067,-0.532427220878566,-0.5534171671228825,0.5213119536884434,-0.9705789625406128,0.10052937737496953,-0.9925628835947914,0.2350516914652255,-1.302635063007733,0.3458834193012647,0.40702731150506594,-0.41862450162106085,1.5966368892472869,0.8166609719064336,-0.4558961761771656,-0.7207604833527069,0.3322453054238934,-1.3770482664864903,-0.973720903555762,1.387755532491634,0.5076758039515397,0.5824786966287445,-0.12550653211070772,-1.261314183102181,0.8653323539547132,-0.29748405771323005
365,1,0,sarcasm,366,6.016,3317.947193189285,2537.3488064073604,1722.0906982421875,0.0007513439190303,0.020882253,-3.065679662620118,1.2821749799695323,0.5007082749009805,1.4435343706488881,0.26045089162439816,-0.9048555102736315,-0.9423321105840071,-0.601455635545088,365,0.8430937929236112,0.9708467991000388,1,-1.221279181281447,0.26368536331821785,4.168803009763713,-3.566580235896957,2.4916930567890674,-1.5725900929861547,-1.3270957825075027,4.127421509545803,-0.49465855948644755,3.66315968354065,-0.49394238452144823,-0.4609525387948124,4.282641124729846,0.6658664149104425,-0.7508300737797885,-1.4485163154300957,0.3561254439245021,-0.7794759109648826,-1.1982464316245853,-0.747623233246708,-1.4028549235454748,0.9845551971158373,-0.876643074127289,1.912952148948314,-2.2777463952073314,0.5338634534239347,1.4509351161863755,-0.47935256716217167,1.273217362630437,0.5773171392254995,-0.6094480458780337,-0.6282969888756819,0.7235975619287565,0.8928927791805668,1.5114203270991595,-1.8457681207654841,-1.3959860341738008,3.7122865837281482,-0.4950813173005062,-1.009236291960863,-0.4175311465569738,0.19512063178291955,2.736226403905321,-1.1635668869867706,-0.3532948325505213,0.583858161705684,-0.6083254812413754,1.2418119179458984,-4.03263223268211,2.0017317030733044
366,1,0,sarcasm,367,4.010666666666666,3531.910114480461,2509.350201077784,2010.7247314453125,0.0008277114718518,0.02275194,-0.9900444061340741,-1.25824563162233,0.5994928262396565,1.4537453034126546,-0.3492899999200709,-0.4205424755983369,-0.42427624312339896,-1.5035590767454765,366,-0.8150109119532658,0.9276749673151684,0,-2.2602284526747987,-4.870281763911497,2.9620768886621165,0.46404226728742126,-2.810558085369193,-1.4813370926538973,2.6286000611916718,-1.1492016952026844,1.6349170772151698,1.0663585744867632,-1.2587172205558512,1.2815546227582773,1.7711208958050104,-0.6085467367259638,-0.8005599132283725,2.024221751593036,1.5763806137010419,-0.0270375530832226,-5.465875604157989,-0.26630129830770116,1.2270146851324393,-0.3325227621712,1.9119082155774418,-2.933637321707757,1.1607645601551677,0.10921478972482818,2.036310783394908,-1.0751868115535672,1.7825141526760055,-2.233213510941811,-0.15370149517775644,1.013478880047823,-2.3466405262960057,0.20998574882637136,0.7006799414349439,-0.22956184456192308,-2.1857172788040513,0.920957099208857,-0.38198223106090984,1.748253870609008,-2.2446025096822573,-0.12824413986660133,0.5226338690183985,0.3659865166315728,0.04687028753562407,1.3123698747298145,1.3355002659946205,-0.15937953730444154,1.946639601677309,0.06045099446220892
369,1,0,sarcasm,370,5.2,2903.4771807651528,2101.738062427584,1818.9102783203125,0.0002423415524203,0.01264304,-1.991471605852012,-0.7891189313797276,0.19576388577058473,0.8764769408051238,-1.3488669694367337,-1.4479633686522404,-0.1135577601617832,-1.5576347012619958,369,-0.897177048838538,0.9097294267254672,0,0.17581976550565553,0.048561633623377065,0.4481634629490344,-0.39327074227368675,3.484553320296812,-2.3025310371620193,1.2433173141626535,0.4273591506723692,2.9637816106866937,-1.3147323307944125,-2.7403000172003416,-2.782550828571116,0.9355200899355247,0.13321256044364582,-1.7279419422138813,2.6646714778179095,2.339414038934095,1.6366067389600572,-3.1728670581537073,0.31944495887233487,0.8123104521098075,0.07923853130732952,-0.4525173060225197,1.4563479566358635,3.235380681239249,-1.0173812979707475,-0.05874976813034516,0.45038010574404663,-0.8287136221795247,2.0101474716249617,-2.869832814858865,0.660584032927706,0.16330928073651882,2.0396981594229437,-1.3829244995164451,1.2893971213874242,2.155812163773221,0.9663379397947396,-0.3156728879019791,-0.5192503494363052,-0.08714299158959862,0.020508083056821835,0.3051945956000419,-1.1722183424144372,-1.339367670295092,-0.5938057079299585,-0.16835451415699443,-0.5494565892288307,2.0922846731111253,-2.2455009278018503
371,1,0,sarcasm,372,9.99997732426304,3115.0226330809774,2673.9504986068555,1765.6480712890625,0.0002972561749648,0.01167433,-1.4972777109977047,0.3222816752844244,0.6162021024407196,-0.3665775009306238,-0.2849302570846871,-0.10523664574120302,-0.4639298846519536,-0.506279238188455,371,0.5728696505386642,0.9240804177003924,0,1.2726207680393427,-0.16082993785308908,2.1297054846607266,2.7890020848224264,4.049431107330703,-4.097328979096782,1.4147439203529597,1.0166703201837828,-0.8035060142294812,-0.004476867998393488,-0.520178905277211,-3.095535967806987,-3.903307863042082,1.1783291100460085,1.2926965701845141,-0.6615194861190521,2.181931448905131,0.47671659895631185,1.8940745024166015,1.0918416618092401,2.4748904699860907,-1.8440154943037195,1.5489838821534132,-1.0791727864592433,0.6476398514177897,1.3876132001697001,3.516955338701887,-2.964762257560634,0.5572602188191728,0.7694345437566983,-2.610431045774885,-0.9283373051467079,-1.4120935275023103,2.2642713675326567,0.12296630052744423,-1.9779006497816418,-0.1379465781070614,2.8920918755275222,-3.925640023208315,-2.8774804122670226,2.8651048770891574,0.4863395777998264,1.083158596903057,-0.03234122772041004,-0.4860819847158211,-0.9707809720486298,1.4939618046322787,0.7409190315635146,0.22661118726672394,-2.0578211605219066
375,1,0,sarcasm,376,7.57,2723.0089492444736,2103.3213933147363,1832.58837890625,0.0001639223420277,0.010056977,-2.3553251962599586,1.3710468365911017,-1.330691368355994,0.31032109749945014,-0.5536746118434797,-0.6761927785507527,-0.0051025077310020706,0.4732150184986854,375,0.0851826788450806,0.6439848123884881,0,-2.4782138808186978,1.419214333403535,-0.054049069840862385,-0.631420137093246,-3.57973486492991,-0.6919412865655261,0.9820725314445287,0.9043188872769512,0.17224784874943055,2.2853220044229445,-0.7077616080466715,1.0985368626647958,0.8669287110138723,0.5729092321485154,-0.13494954233823703,-0.39163183319568773,-1.295656859658021,-0.4071405009896384,1.4246660672562266,2.1715539381717432,2.480398131572028,-0.8499518124644414,1.598766820460448,-1.5974641832811964,0.16267709348304119,-0.3345337766368013,-0.034238896305295086,0.1661959032386943,-0.29312837018683663,-0.6139293824064681,-1.8422100181794374,-0.3015535333683513,-3.480354880720806,-1.0745104808790071,-0.3230854133815036,-1.7319516323642419,-0.5737439707496129,-0.06160676110396027,0.4109822741418585,1.0665415714727773,0.010284409171588266,0.33641875553320894,-0.2396182713051051,-0.34453697835640273,0.734543724584632,0.24537095058286282,-0.8940514377871175,-2.8028153671044915,-1.3735997268926583,0.0909446117577968
376,1,0,sarcasm,377,4.224,3958.697613905045,3555.685840251914,1712.075439453125,3.1619730189141604e-05,0.0037418844,-1.585471287951937,-0.628943590686958,-1.3564619895189272,-0.39620289662955727,-0.8987268406035963,-0.6632551365022404,-0.2791563103526941,1.7805014914356612,376,0.0,0.0,0,11.818359305380083,4.257766202734377,2.5518062652100317,0.20768523480796502,3.1385915774920248,-10.618442832593551,-0.6540074845083437,-4.074354729139828,-3.3400402834248153,3.624430132217748,8.650795977993377,-8.699786190446993,-9.570955725474834,-7.504933133395228,-11.212818124647786,3.471249709229766,5.199965831610651,-2.0082279394203586,-0.5620667918551645,10.361219269510647,3.322245065770433,6.503890901562659,-8.60503391999804,6.359151057652245,5.260528775062203,11.20956555913695,19.03001141432342,8.208802248717106,3.4006476989139536,-7.499554493726034,0.7787808711610953,-0.052962022035476286,-0.7667367296240133,-4.812689373074651,-9.10082768710836,5.413725923250585,8.77290902812379,-1.7062437682353402,9.190950517698866,2.671894198428672,-4.817805758101155,-0.9508016923144573,0.5057971937782819,-0.07653649169051313,5.88636936172733,0.46933950446406403,-1.61630879399743,1.4338632570345289,1.7147347511997257,3.4815360000300695
377,1,0,sarcasm,378,9.914920634920636,4520.199532418484,3744.883899337877,1815.9560546875,1.5818557551510162e-05,0.0027084155,-0.7147718782739153,-0.22580115036178888,-0.5645181726199601,-0.23388759723239047,-1.8248899964556857,-0.34461775657157206,-0.39165347543601337,0.11496976112843306,377,0.8518240424507334,0.9181159148899224,1,-1.6783357408573152,-2.7278255040438144,2.7759504882757726,-1.1357399761713027,-2.3363876042876113,0.9490320600859754,0.13936685217378092,-0.2636187949452186,0.563282804445478,1.4256403637593584,-0.7957047449418033,1.3591696079510958,-0.5062855990291151,0.7745836340811538,0.6064559646484862,0.28188512736078125,-2.691570338950105,1.614600911394867,-1.1107153139661794,0.30008370317725674,1.5780090445878097,-1.195340067194583,-0.34323006718294813,-0.2356905282193651,0.915415552164821,0.30770836077350394,-0.14440409420915412,-2.053608555360616,-0.7061944474933665,-0.6800011096683821,-1.867663570953387,0.7433325600440953,-0.6341872986124155,1.6492670875197573,-2.450810543850549,-0.4677528975134916,0.7429163036027172,-0.29146416861232444,-1.5956349972126271,0.9696384174641445,1.2976637128559019,1.0893439078869238,-1.5701416195946598,0.3127324053421084,0.9345632390176848,-0.09085392359488043,0.4530236443058459,-0.2650816892635093,2.154220282961419,-1.9175017145974167
383,1,0,sarcasm,384,14.72,4172.191091384686,3185.7334454183547,1774.6123046875,4.849048412364462e-05,0.0047563505,-1.6633645395707928,0.2850129727234736,0.8369440893885413,-0.6452284211450632,-0.6479801813662995,0.4602076495279766,-0.5020483776405049,0.4378592687214782,383,0.186662586590387,0.8797860726385615,1,0.23885424676909228,0.3656482371782176,3.238261106180538,-1.6812386436576765,0.018021711925606317,2.5453674653342504,-0.45088828058849423,0.0017350388845170095,0.3535764286091281,-0.5767235096149811,1.2548824751438656,-1.1861973738682443,-2.2633273663457043,-0.6847501276866155,0.7346262806417908,3.2585283276081496,-0.031212345308135547,-2.5120953756218487,-0.30010685362697,-0.8089151123887648,-0.09363308166855905,0.3086807692785505,0.799659465669406,0.7053112429089459,1.0199285138044816,0.4460560688685346,0.2922308110856935,1.0258522153192877,-2.3852789210461247,-0.9956415778380892,-0.21022281143922056,0.8968037582401582,-0.1500835407451308,1.5240239522381014,-0.19582365033674012,-1.7260178159921093,-0.09898837740858321,-0.2589183834624986,-0.17911062741271677,0.6752152115937676,0.6314871341755336,0.20238113247942277,0.6212702291859162,0.174455847699946,0.9140481587497973,-1.547019075791256,-0.031765304873966255,-1.4035583603836614,0.9921780662459984,-0.9324537431163964
388,1,0,sarcasm,389,0.144,1852.887926774424,1070.0240347208226,1784.573486328125,0.2549990018208821,0.36879805,-2.160069027032987,2.627614395212652,4.860483156054071,4.958065719335122,-0.6021948575329426,3.4977876427204913,6.468806068860678,0.08611045309962316,388,0.1854180454209747,0.6593965795960399,1,-3.936398467696809,-0.9306340991430941,2.4985305055640685,0.007668804789289385,-2.951252612254484,-1.1028349835556073,-3.6872221204818083,1.9670811217642539,-0.7795328985099993,2.3344988859056066,1.1686044639503108,2.4689301266035666,1.8148213522309795,-1.0053416136362863,-0.6128423558363855,-1.7308138374283883,0.5643880340137305,-0.4921517587802988,-0.46186789467440953,0.13640541975463888,1.6476779214576118,0.5320934488793563,-1.3603071600475447,-0.05564634598700069,-2.2212997173576294,-1.205235202031372,0.8653617547325901,0.6398493894320817,-0.18902883247304997,0.6690809346485299,-1.0261709722315673,-0.5694732742883633,-0.7025388093344711,-1.9755558888184128,-1.236499624285912,3.51147346753843,-1.0158193980045445,0.7795176999481978,-0.6833207980458356,-0.4510344846766965,0.09835657198616622,1.5552341227185382,-1.0253091061270232,-1.8244139466108804,1.5058068559399718,-0.21784164700962336,-1.57463200942283,-0.9142741683854505,-1.2816038951598632,1.3031250833222439
392,1,0,sarcasm,393,9.493333333333334,3892.9679487563753,3434.309864173488,1652.49853515625,3.2566471046276305e-05,0.003887082,-1.1317636730928355,-0.06813720898379738,0.9168524562643163,-0.7640075190152069,-0.5681939583421759,-1.6136857007027947,-0.2051934850601001,-0.5718308248752838,392,0.4864222522993092,0.9331420069754124,0,-0.2595562136601879,3.0794657681474593,3.000820586233578,1.6437382187187275,-2.415544129125797,0.7090030560483278,0.5131779833429132,-1.9399478245131994,3.53489949610786,1.5590692631116845,-4.520188787574755,1.8182818702865602,-4.097419576442591,-2.153509574127915,1.2295304973651107,-3.8986442095923013,-0.8662138781032434,-0.6777923996935471,0.26839652449577944,0.8369939034306361,-1.5450895856156635,-1.0269175454823936,2.1603112712822115,0.0939655935990938,0.7753341424823463,-0.027341494291112114,-0.9457948415750339,-0.6745654635796255,1.0417960310762244,-1.9457633285045182,0.3765950878712089,0.3018801038040951,-2.184751623094983,0.24251946046634965,1.2298360089679814,-1.8804046939353227,1.8804631993114,-0.8268504703469259,-0.8330194823997248,1.219777087935114,0.7323569313458484,0.056715747605483806,-0.08186480895887271,-0.9700591654143305,-0.5668421459361834,1.8114507888026765,-1.0079115461985841,0.024119826542891167,1.1604612091084283,1.246025908549938
